12412	22	5471	2015	None
3117	11	3118	1995	None
2215	14	4947	2008	2009
6325	17	6645	2004	2004
12359	22	9601	1992	1993
8386	17	6068	1998	1998
9951	22	9894	2008	2009
11465	22	5467	2011	2013
2714	17	6260	1992	1992
588	6	30	1793	1917
7269	17	6465	1938	1938
12418	22	9858	1987	1993
12481	22	10069	2011	2011
2349	20	7802	1995	1995
1611	1	1597	2015	None
6796	20	6804	2013	2013
3633	14	3473	1997	2001
11855	22	9894	2005	2006
1662	1	126	1871	1920
11958	22	9871	1991	1992
10694	22	9871	1991	1993
11138	22	9934	2007	2008
11835	22	9732	2007	2008
6914	17	6917	1969	1969
10507	22	10226	2011	2011
6746	17	7058	2012	2012
11229	22	9743	2013	2014
4815	14	3458	2001	2005
269	1	126	1871	1920
11162	22	9878	2005	2009
10701	22	9581	1996	2000
11641	22	9658	1997	1998
5756	20	6875	1972	1972
5030	15	4973	None	2016
9005	17	9006	2014	2014
12473	22	10253	2007	2008
11978	22	10720	2005	2005
5760	17	7941	1992	1992
6663	17	6673	2001	2001
6246	17	7697	1976	1976
846	1	397	None	1938
7891	17	7227	1967	1967
6968	17	7536	1979	1979
11309	22	10024	2004	2005
253	6	332	1917	1917
3813	14	3724	2011	2016
11917	22	11257	2013	2013
12315	22	9919	2007	2008
11040	22	11041	1998	1999
5720	20	5548	1996	1996
6414	23	3026	1924	1928
8522	20	9368	2004	2004
1896	14	4232	1988	1994
12163	22	10299	2003	2004
5181	15	5037	None	2015
2911	20	5762	1902	1902
11604	22	11029	2005	2006
11729	22	5656	2011	2012
11987	22	9668	1987	1988
11931	22	11112	2000	2000
2077	6	2060	1940	None
4935	14	3455	2015	2017
1731	2	1671	1960	None
5553	16	5569	2011	2011
3775	14	3776	306	337
8081	20	5848	2012	2012
940	1	866	2015	None
2827	9	2505	1941	1942
7112	20	6875	1962	1962
11468	22	10743	2012	2013
10324	22	10327	1992	1993
10875	22	9698	2010	2011
7437	17	6025	1973	1973
5739	17	2106	1969	1969
3536	14	3537	1988	1999
8467	17	7937	2011	2011
3792	14	3544	1989	1990
9733	22	9644	2007	2009
8481	20	9360	2004	2004
9058	17	9059	2005	2005
12482	22	11832	1980	1981
4829	14	3774	1965	1967
12094	22	9718	2016	None
12210	22	10283	2009	2011
11395	22	10260	2005	2006
12256	22	9553	2009	2009
1189	1	953	1790	1871
11955	22	10373	2010	2011
4785	14	3458	2001	2005
44	5	1997	1993	None
11280	22	9859	1997	2000
4507	14	4420	1992	1998
12306	22	11714	2009	2011
7435	17	7242	1999	1999
12441	22	10583	2008	2011
636	18	5135	1885	1932
7793	22	9568	1957	1967
345	1	123	1871	None
2919	9	2505	1984	None
8126	17	6826	1991	1991
7564	17	5916	1998	1998
2253	8	2254	1938	1957
10448	22	10450	1999	1999
12018	22	10256	2012	2013
10477	22	9756	2012	None
10492	22	9589	2003	2014
11865	22	10518	1997	1998
6796	17	6800	2013	2013
10525	22	10527	2009	2010
12039	22	10795	2008	2009
8763	17	6438	2001	2001
4775	14	3495	1928	1929
10180	22	9721	1986	1989
8481	20	7470	2012	2012
9943	22	9699	2012	2014
4204	14	3458	2001	2005
2726	20	6012	1929	1929
6443	17	6445	1959	1959
8390	17	6026	1980	1980
2853	14	3634	1915	1916
8989	17	5815	2010	2010
11949	22	10686	2009	2010
11659	22	10117	2013	2014
3205	12	2055	1920	1965
3732	14	3733	1843	1844
6618	17	7727	2006	2006
7873	20	7097	1993	1993
10508	22	9789	1995	1995
6876	20	6706	1904	1904
4061	14	3444	1977	1981
11570	22	10344	2002	2003
6390	17	6391	2004	2004
11002	22	10355	2014	2015
11568	22	11569	1984	1986
12208	22	9912	2012	None
7078	17	7077	1990	1990
7906	17	7911	2002	2002
12385	22	11226	2006	2006
12460	22	11180	2010	2011
12376	22	10079	2002	2006
12320	22	10521	1999	1999
11444	22	10543	2004	2004
2787	9	2490	1957	None
3413	13	3252	1985	None
7785	20	7405	1988	1988
2089	6	117	1707	1801
11546	22	9609	2007	2007
79	1	82	1889	1889
11532	22	9837	2010	2011
1910	14	3956	1908	1938
3931	14	3932	1993	2000
7453	17	7456	1986	1986
5324	15	5088	1865	2008
4281	14	4156	1901	1902
11468	22	5655	2004	2008
11984	22	10159	2005	2007
1930	5	911	1961	None
11787	22	10730	1988	1989
12200	22	9973	2009	2009
1245	1	129	1920	None
11555	22	11556	2005	2006
3521	14	3437	1892	1895
8771	17	6068	2003	2003
3059	17	7042	1979	1979
2059	6	2018	1913	1918
12241	22	9604	2003	2007
6053	17	6054	1982	1982
5720	20	5548	1993	1993
11219	22	10433	2013	2015
8256	20	8706	2007	2007
12363	22	9723	2007	2008
7972	20	6674	1990	1990
8958	17	8959	2002	2002
10586	22	9592	2010	2015
11736	22	9901	2004	2005
9099	17	5798	1966	1966
12256	22	9683	2008	2008
12247	22	10077	2009	2011
4829	14	3757	1967	1969
11446	22	9762	2000	2003
12423	22	11135	2001	2003
5351	15	4971	2016	None
8094	20	8095	2010	2010
12408	22	10790	2001	2002
2783	15	4969	1962	None
6885	17	6066	1939	1939
9456	21	9442	1944	1944
8907	20	8908	1994	1994
4887	17	6635	1987	1987
10716	22	9547	2015	2016
7460	17	6101	1986	1986
5402	16	5406	1963	1963
12167	22	10301	2008	2008
7331	17	7332	2011	2011
8814	17	7301	1989	1989
7772	17	8371	2004	2004
880	1	865	None	2014
11307	22	10229	1992	1992
12417	22	10089	2007	2009
2106	16	5734	1954	1954
6971	20	6362	2003	2003
11911	22	11832	1990	1995
3967	14	3498	2008	None
7027	17	6700	2014	2014
659	15	5024	1946	None
8855	17	6488	2009	2009
3451	14	3437	2001	None
12333	22	11643	2006	2007
11529	22	9582	1997	1997
11909	22	10777	2016	None
11090	22	9633	2010	2012
798	1	591	1938	1944
11033	22	10278	2006	2006
1052	1	529	2017	None
4820	14	4174	1974	1974
11199	22	10967	2004	2004
2183	7	2200	1856	1857
7785	20	6152	1989	1989
8587	17	6800	2003	2003
11789	22	9579	2007	2008
7310	20	6786	2013	2013
11804	22	10353	2013	2014
8684	17	6708	1994	1994
1429	1	746	1999	None
7336	17	5870	2003	2003
7766	20	7903	1980	1980
6971	20	5984	1989	1989
248	1	123	1871	None
12048	22	10229	2012	2015
11859	22	10033	1998	1999
5713	17	6067	1989	1989
5928	17	5929	1992	1992
11286	22	10583	2012	2012
2003	6	30	1809	1917
8050	17	8052	1984	1984
2362	20	7343	1994	1994
11413	22	9866	1993	1994
8899	17	5832	2010	2010
11981	22	9562	2014	2015
1975	6	625	1920	1946
11852	22	9894	2007	2007
3613	14	3473	1997	2001
3003	17	5933	2004	2004
4576	14	3481	2014	None
11879	22	10879	1999	1999
11872	22	10876	1993	1998
10851	22	10204	2014	2014
11902	22	10815	2007	2009
4086	14	3431	2007	2009
2395	21	9462	1975	2010
94	1	278	2015	None
9377	20	5762	1963	1963
328	1	1125	None	2015
1774	2	1672	1991	None
12251	22	9945	2010	2011
10726	22	9708	1986	1992
10888	22	9850	2008	None
7170	20	7092	1950	1950
1232	1	122	1790	1871
4679	14	4241	1997	2000
8110	20	8111	2001	2001
4759	14	4113	2009	2009
5962	17	5964	2003	2003
8692	20	8769	2009	2009
4449	14	3723	2011	2011
6748	20	6749	2004	2004
2402	20	7473	2012	2012
5446	16	5448	2008	2008
11272	22	9866	2009	2011
5840	20	9109	1990	1990
11721	22	9886	1976	1979
9611	22	9612	1988	1994
8473	20	5762	1946	1946
10780	22	10781	2003	2009
12476	22	9979	2008	2008
2925	10	2926	1946	1981
11156	22	10018	1997	2000
3814	14	3439	1931	1931
654	1	129	1790	1871
1012	1	735	1952	1990
4807	14	3473	1997	2001
7048	20	6937	1964	1964
861	1	487	None	2014
12379	22	10631	2004	2005
2263	17	8748	2002	2002
2159	6	2019	1918	1944
7630	17	6794	1972	1972
11893	22	11133	2013	2014
588	15	5104	1974	None
12356	22	9783	1989	1990
2072	6	28	1990	1991
2	6	29	1944	1991
100	5	1940	1977	None
12059	22	10952	2006	2007
5301	15	4973	None	2016
8006	17	5875	2010	2010
7994	20	7996	2007	2007
1174	1	953	1790	1871
4666	14	3437	1997	None
11243	22	9822	2009	2009
7195	23	12531	1955	1957
8954	17	6112	1997	1997
1118	1	666	2016	None
12056	22	10522	2002	2010
2909	9	2720	1759	None
9043	20	6780	1963	1963
12155	22	10767	2005	2006
6663	20	5847	2001	2001
11412	22	9941	2008	2009
1444	1	123	1871	None
4028	14	3431	2007	2012
3150	14	3450	2013	None
10423	22	9651	2002	2002
12160	22	11073	2010	2011
7659	17	7047	2001	2001
11945	22	9668	2007	2007
11471	22	10605	2010	2011
12242	22	11003	2007	2008
1126	1	210	1968	None
11585	22	9574	2009	2010
1216	1	953	1790	1871
6019	17	8177	2004	2004
12322	22	9633	2009	2010
10379	22	10381	2015	2015
11222	22	9849	2011	2013
1209	1	122	1790	1871
11069	22	9633	2005	2009
6995	17	6998	1944	1944
12309	22	9636	1993	1994
12445	22	9856	2006	2008
5518	17	5411	1984	1984
8408	17	6458	1980	1980
5203	15	5047	1990	1995
436	1	437	2015	None
11922	22	10786	2008	2008
3053	17	5947	1987	1987
4455	14	3437	2001	None
11206	22	9991	2008	2010
4369	14	3481	1984	1995
1338	1	129	1790	1871
8213	17	7013	1994	1994
8025	17	7016	2005	2005
5134	15	4971	2016	None
11469	22	9625	1992	1993
11799	22	11101	2007	2009
8258	20	8267	2000	2000
2514	9	2515	1989	None
4896	14	3431	1989	1992
9480	21	9481	2010	2011
2658	9	2494	1966	None
11626	22	9780	2000	2002
3024	10	2954	1962	1971
1476	1	148	1790	1968
12182	22	5587	2004	None
11613	22	9969	2008	2009
4843	17	6506	2011	2011
12495	22	10250	2003	2004
194	1	148	1790	1968
10764	22	5649	2010	2013
7422	20	7423	2011	2011
12481	22	9669	2007	2008
11593	22	9625	2008	2008
11902	22	10671	2014	None
8778	17	6897	1949	1949
11628	22	9926	2003	2005
1768	2	1672	1989	None
12257	22	9600	1986	1987
7873	20	7605	1979	1979
1875	17	7569	2002	2002
3066	10	2946	1987	None
10039	22	9937	2013	2015
439	1	442	1713	1726
12143	22	10165	2007	2007
1761	2	1671	1989	None
8069	21	9443	2015	2015
12322	22	10724	2000	2000
8637	20	5921	1984	1984
9398	20	8636	2008	2008
4690	14	4532	2002	2008
12217	22	11530	2001	2004
10502	22	9624	1995	1999
3234	12	170	1984	2010
115	9	2488	2002	None
1235	1	122	1790	1871
2841	17	6720	2000	2000
10368	22	9808	1998	2001
3792	14	3526	1987	1989
692	1	603	1922	1929
10557	22	10548	2010	2010
28	15	4988	1917	1922
11739	22	10997	2001	2002
9108	17	9109	2000	2000
10712	22	9886	2003	2005
3999	14	3456	2010	2015
7406	17	6985	1981	1981
1865	20	6706	1951	1951
3511	14	3437	1970	1994
10542	22	10140	2008	2012
1670	2	1672	1993	None
7740	20	6780	1959	1959
11024	22	10289	2009	2010
7753	17	7282	2003	2003
12289	22	10556	2003	2003
11114	22	9556	1966	1969
8976	17	8561	2003	2003
8494	20	6780	1963	1963
4943	14	3901	1908	1909
8581	17	7064	1964	1964
5479	16	5490	1986	1986
6480	17	5896	1936	1936
11471	22	10779	2012	2013
11575	22	10589	2014	2014
6663	17	6671	2004	2004
12249	22	11606	2005	2006
1288	1	1210	None	1920
1458	1	1449	None	1996
12068	22	10191	1995	2000
12071	22	9895	2009	2009
5678	16	5696	1999	1999
8618	17	5929	1991	1991
10977	22	10978	2009	2009
9151	22	9700	1999	2003
3562	14	3473	1997	2001
1188	1	953	1790	1871
9026	17	6564	1982	1982
12049	22	9775	2005	2008
2348	17	6924	1957	1957
5846	20	7680	2012	2012
4528	17	6059	1902	1902
10913	22	10915	2015	2015
9037	17	8703	1996	1996
11414	22	10403	2008	2008
10021	22	9905	1958	1963
12463	22	10303	2002	2002
5503	22	2157	1957	1965
6053	20	8096	2007	2007
9384	20	5722	1997	1997
6546	20	6547	1971	1971
1930	5	1931	1976	None
12108	22	10689	1999	2003
12426	22	9608	2001	2001
2161	6	2061	1534	1621
12142	22	10520	2008	2008
7108	17	6869	1967	1967
9951	22	9952	2012	2013
11945	22	10917	2006	None
2758	9	2686	1965	None
2214	9	2493	1994	None
8390	17	6211	2007	2007
10670	22	10671	2017	None
11085	22	10289	2004	2008
11088	22	9636	1991	1992
11737	22	9640	2008	2008
5417	17	5410	2008	2008
462	1	126	1871	1920
2674	9	2491	1961	None
10160	22	9732	2003	2005
5678	16	5691	1982	1982
3642	17	6059	1991	1991
12415	22	9776	2003	2007
5699	22	9687	2013	2015
11555	22	11556	2009	2009
11347	22	9816	1982	1983
11235	22	10360	2004	2004
2402	20	6180	1986	1986
11088	22	10136	2001	2005
4741	14	3496	1993	2013
8339	17	6358	2015	2015
8768	17	7868	1990	1990
7849	20	6387	1994	1994
5307	15	5000	2000	2001
11755	22	10385	1982	1983
2102	6	2008	1815	1859
12392	22	10549	2007	2008
5234	15	5059	None	2016
11238	22	10645	1985	1985
12281	22	9921	2010	2010
11086	22	9986	2009	2013
5293	15	4973	None	2015
4940	14	4342	1920	1920
2106	16	5764	1981	1981
11237	22	10997	2008	2010
3352	13	3245	1988	None
10821	22	9853	2002	2005
1900	10	3042	1897	1922
2369	17	7868	1978	1978
2248	8	2319	1957	1966
4627	14	3877	1857	1858
10739	22	10096	2003	2003
7762	17	7326	2012	2012
5454	17	7686	1999	1999
1178	1	953	1920	None
10866	22	9959	2010	2013
12492	22	9592	2006	2009
9472	21	9455	1904	1904
12474	22	10515	2013	2014
9395	20	5762	1932	1932
7890	20	6600	1994	1994
10130	22	9967	2007	2010
10070	22	9543	2016	None
4043	14	4044	1969	1973
12372	22	11427	2004	2004
11105	22	9723	2009	2010
2402	20	7473	1999	1999
12489	22	10735	2010	2010
6303	17	6857	1945	1945
11140	22	11141	1997	1999
8506	17	6692	1992	1992
10317	22	10061	2009	2009
6525	22	10857	1987	1991
1975	5	1958	1995	None
871	1	866	2015	None
2055	9	2485	1957	None
11204	22	9777	1992	1997
7541	20	7542	2008	2008
7890	20	6467	2001	2001
547	1	539	2009	None
6971	20	5984	2001	2001
2402	20	7473	1986	1986
1732	9	2869	2000	2004
4440	14	3421	1953	1957
7971	17	7627	1959	1959
2584	9	2482	1935	1947
6751	17	5916	2006	2006
12367	22	9994	2004	2005
8929	17	6066	1949	1949
4889	14	3810	1928	1930
11862	22	9893	2009	None
11660	22	9856	1994	1994
5293	15	4971	2016	None
8543	20	7092	1945	1945
9365	20	6012	1967	1967
5500	22	5649	2002	2007
12242	22	9695	2006	2007
11907	22	10632	2001	2002
12195	22	9615	2003	2004
11050	22	5650	2008	2010
6589	17	6590	2006	2006
464	1	125	1920	None
11864	22	10285	1990	1992
11019	22	10117	1992	1995
11801	22	10430	2007	2009
9268	20	6706	1928	1928
11795	22	10604	2006	2007
5760	20	6744	2006	2006
3944	14	3901	1967	1968
1911	20	7092	1905	1905
3770	14	3757	1988	1991
7853	17	7020	2011	2011
10266	22	10248	2002	2011
10891	22	10893	1992	1993
4210	14	3437	2002	2016
5072	15	4973	None	2016
3203	17	6635	2010	2010
2673	9	2490	1980	None
8321	17	6001	1974	1974
11071	22	9845	1993	1997
4114	14	3495	1964	1976
7547	20	6677	1986	1986
7360	17	7033	1988	1988
11802	22	9544	1998	1999
10511	22	9871	1999	1999
813	1	148	1790	1968
1619	1	1597	2015	None
3291	13	3247	1983	None
7374	17	7241	1950	1950
9452	21	9454	1868	1868
9113	20	7091	2008	2008
12392	22	10316	2000	2002
7844	17	6272	1974	1974
11426	22	10959	2014	None
7895	20	7017	2013	2013
9111	20	6963	1997	1997
1877	20	6306	1983	1983
12313	22	9618	1980	1984
573	15	5095	1873	None
4935	14	3457	2005	2010
1259	1	129	1920	None
9151	22	9773	1994	1994
2778	17	8040	1985	1985
11146	22	5467	2010	2010
11382	22	10377	2002	2005
4527	14	3447	1200	1206
5623	17	5611	2008	2008
7819	17	7016	1979	1979
10478	22	10248	2008	2013
10726	22	10045	2003	2006
11187	22	9813	2002	2009
11867	22	9587	2000	2002
10046	22	10047	2007	2008
11037	22	9673	2010	2010
11813	22	9574	2014	2015
6343	17	6347	1984	1984
8231	17	5927	2011	2011
5871	17	5872	1986	1986
1863	9	2672	1913	None
8872	17	6800	1976	1976
3193	20	5762	1948	1948
1025	1	821	None	1972
4315	17	7241	1954	1954
9386	20	5722	2011	2011
3813	14	3599	2007	2014
4281	14	4283	1884	1886
3459	14	3462	1983	1983
7502	17	7504	2006	2006
12075	22	10381	1997	1998
5712	16	5716	2006	2006
1676	2	1672	1976	None
3008	10	2996	2000	None
7849	17	6384	1994	1994
11348	22	9788	2003	2003
10898	22	9815	1991	1992
333	1	334	2015	None
340	1	341	1918	1937
2349	17	8103	1995	1995
2625	20	5762	1960	1960
11539	22	11045	2005	2009
5130	15	4971	2017	None
7500	17	6346	1973	1973
10425	22	9567	1986	1988
10999	22	9549	2003	2010
8630	17	6662	2007	2007
8492	20	6706	1901	1901
1016	1	126	1871	1920
9015	20	7513	1983	1983
7517	17	7518	2007	2007
9241	20	7862	1978	1978
367	1	123	1871	None
10758	22	10763	2014	None
8985	17	5931	1961	1961
5402	16	5408	1984	1984
3840	14	3841	2003	2009
8593	17	8193	2002	2002
9378	20	7919	1980	1980
2543	17	7468	1994	1994
8809	20	8810	2012	2012
3432	14	3433	2003	2006
2394	14	3810	2003	2007
8105	17	7605	1995	1995
3321	13	3269	1972	None
11983	22	9590	1997	1997
5504	20	6045	2008	2008
10441	22	5469	2014	2015
10469	22	10263	2005	2007
8123	17	5818	1920	1920
8180	20	9319	1997	1997
8584	17	8632	2000	2000
10822	22	9973	2010	2013
5932	17	5933	2002	2002
12214	22	9673	1997	2000
10884	22	10885	2004	2005
10863	22	10339	2000	2002
4582	14	3519	1931	1935
5611	16	5614	1969	1969
10725	22	9546	2006	2009
2161	6	2162	1508	1534
4395	14	3771	1861	1867
541	1	283	1824	2006
5504	22	9585	2003	2003
11798	22	10051	2001	2001
11150	22	10092	1990	1993
9121	17	5817	1954	1954
19	6	2087	1000	1526
7944	17	8625	1991	1991
3369	13	3247	1972	None
2680	14	3450	2013	None
11985	22	9683	1980	1981
636	18	1495	1932	2004
8597	20	6398	2005	2005
9097	17	6324	2000	None
8412	17	7164	1979	1979
6121	20	6386	1984	1984
11347	22	9818	1986	1986
5962	17	5964	2001	2001
11292	22	11293	1998	2002
11737	22	9640	1995	2001
12081	22	9999	2001	2005
2753	11	3089	1990	2007
12213	22	10138	2010	2011
12060	22	10524	2000	2000
6663	20	9204	2004	2004
5667	20	7090	1969	1969
5638	17	7129	2014	2014
12277	22	10300	1999	2000
10607	22	10340	1999	1999
10737	22	10271	2014	2014
11130	22	10106	2009	None
5807	20	6279	2004	2004
6735	20	7103	2005	2005
884	9	2493	1993	None
5367	20	5365	2009	2009
186	1	187	2015	None
4686	14	4242	2000	2001
6609	17	6526	2012	2012
8587	17	6202	2000	2000
2804	9	2509	1974	1982
1472	1	155	None	2014
8673	20	6038	1982	1982
11582	22	9576	1999	2000
4890	14	4228	1821	1823
739	15	4983	None	2014
227	1	123	1871	None
5850	20	8155	2014	2014
7800	17	7804	1969	1969
8323	17	8324	1957	1957
8692	20	6486	1969	1969
11825	22	9807	2011	2011
11191	22	10892	2006	2009
12392	22	10549	2008	2013
2205	15	4969	1981	None
1530	1	32	1654	1721
6663	20	6674	2007	2007
5244	15	4973	None	2012
4586	14	4587	1903	1925
12399	22	11398	2011	2012
11580	22	11334	1949	1949
2724	9	2476	1946	None
12343	22	10633	2002	2002
11109	22	10125	2014	2014
1699	2	1672	1984	None
8428	20	7092	1954	1954
6053	20	8528	1985	1985
990	1	510	1918	1940
9405	20	7301	1984	1984
2154	6	2155	1978	1978
11099	22	10430	2010	2011
7781	17	8392	2009	2009
11555	22	10688	2004	2005
10696	22	9994	2002	2003
11171	22	9858	1999	2001
5411	16	5538	2012	2012
11646	22	9856	2002	2003
4625	14	4237	1952	1953
6663	20	6677	1999	1999
6483	17	6198	1998	1998
1846	10	2951	1960	1989
9315	20	7092	1916	1916
10508	22	9744	2001	2001
8121	17	8122	2008	2008
6004	17	6005	1751	1751
4955	14	4956	1871	1873
5411	16	5511	2014	2014
11962	22	9998	2008	2010
8124	20	6363	2001	2001
2402	20	7478	1986	1986
11642	22	9931	2008	2008
4415	14	4261	2006	None
192	1	99	None	1997
785	5	1975	1997	None
11033	22	10143	2010	None
11877	22	10058	2015	2015
4851	14	3431	2007	2011
11793	22	10186	2009	2009
10982	22	10196	2015	None
8768	17	8770	1986	1986
344	1	122	1790	1871
8946	20	6867	1985	1985
6849	20	6852	1980	1980
11306	22	10077	2014	2015
12252	22	10064	2004	2006
8498	17	5881	2009	2009
5089	15	4971	2017	None
7089	20	6765	1971	1971
11030	22	10539	1992	1998
1994	6	2067	1923	None
4932	14	3509	1791	1801
3324	13	3267	1984	None
12117	22	10453	2010	2010
9852	22	9546	2005	2006
2078	6	170	1949	1990
6629	17	6516	2017	2017
7603	20	6322	1980	1980
12241	22	10972	2006	2007
1851	9	2720	1950	None
3570	14	3473	1997	2001
4784	14	3456	2013	2015
6663	20	6671	1999	1999
4088	17	6981	2007	2007
12136	22	10885	2007	2009
2762	17	7092	1970	1970
6870	17	6871	2000	2000
8424	17	7111	2007	2007
3159	17	5947	1956	1956
2767	9	2490	1958	None
6024	17	6026	1981	1981
9805	22	9604	2007	2008
2791	14	3493	1697	1740
5840	20	6306	1983	1983
11514	22	10341	2004	2006
5493	16	5497	1960	1960
9764	22	9765	2007	2007
10674	22	10675	2015	None
1171	1	953	1790	1871
2582	17	6372	1879	1879
11879	22	10464	2004	2006
7785	20	8324	1960	1960
11169	22	10673	1999	1999
2858	9	2480	1912	None
2808	10	2924	1854	1885
11947	22	10599	2007	2011
6796	20	6801	2011	2011
164	1	166	2015	None
11097	22	9686	2004	2005
2320	20	8636	2004	2004
3367	13	3252	1990	None
12371	22	10030	1997	1998
11755	22	10233	1984	1985
10775	22	10142	2003	2006
11401	22	10774	2007	2010
11499	22	9569	1978	1980
7257	17	7258	2005	2005
7507	17	6288	1985	1985
12030	22	9768	2004	2004
4108	14	3444	2006	2014
1848	4	1829	2002	2002
10618	22	9736	2012	2013
7009	20	7871	2011	2011
11783	22	10123	1988	1996
8136	20	8137	2007	2007
9733	22	9625	2005	2006
7312	17	7608	2010	2010
10330	22	10091	2013	2014
10036	22	9597	2007	2011
8756	17	5815	1954	1954
7772	17	7773	2004	2004
10618	22	10619	2011	2011
12088	22	9658	1984	1985
12179	22	9700	2006	2008
11401	22	10984	2013	2013
1902	17	7899	2005	2005
3239	12	170	1990	None
11479	22	2999	1991	1993
10788	22	10767	2002	2005
6231	20	8001	1967	1967
2583	17	5818	1900	1900
11429	22	10073	2004	2005
6821	20	9213	2013	2013
2457	17	6706	1947	1947
1590	1	122	1790	1871
9733	22	9739	2014	2015
11177	22	9660	2004	2005
1554	1	496	2016	None
6149	17	6159	1988	1988
6968	20	6850	1979	1979
7819	20	7016	1981	1981
11394	22	9731	2005	2006
5501	22	10614	1991	1992
11056	22	10763	2011	2012
12383	22	10995	2002	2004
2085	15	4988	1115	1532
12392	22	10786	2013	2013
5226	15	4973	None	2015
7411	17	7128	2001	2001
7436	17	5818	1859	1859
6567	17	6569	1998	1998
10338	22	9787	1996	1997
1362	1	953	1790	1871
11351	22	9921	2010	2010
5962	20	5967	1995	1995
11215	22	10195	1983	1983
1930	5	734	1988	None
11147	22	9791	2015	2015
10964	22	10150	1998	2000
3938	14	3939	1993	1997
4211	14	4185	1996	1999
10821	22	9684	2006	2007
5196	15	5185	1997	2007
597	15	5088	None	2009
6282	17	6288	2001	2001
3844	14	3737	1838	1840
5760	17	9040	2010	2010
269	1	125	1790	1871
6796	17	6800	2009	2009
2097	6	30	1721	1917
9869	22	9689	2010	2014
8291	17	7586	1978	1978
1242	1	1142	1871	1920
288	1	233	2015	None
8583	17	5873	1910	1910
11843	22	10243	2004	2004
11600	22	9947	1999	2000
2507	20	5762	1950	1950
9172	20	5798	1999	1999
9241	20	7862	1981	1981
7952	17	6709	1990	1990
4660	14	4661	1955	1957
3951	14	3952	1965	1977
11054	22	11055	2012	2014
7573	20	6706	1922	1922
12158	22	10950	1939	1944
7250	17	5874	1979	1979
9795	22	9798	2008	2009
6451	17	6047	2010	2010
12082	22	9974	1989	1995
12104	22	10062	2012	2015
11365	22	10524	1942	1943
6390	17	5970	2005	2005
10797	22	10237	2014	None
7320	17	5722	1994	1994
959	1	148	1933	1968
3818	14	3819	1988	1991
9883	22	9710	2004	2005
2404	14	3473	1997	2001
3160	11	3098	None	1939
5686	22	5649	1958	1966
6546	20	6392	1966	1966
6968	17	6393	1973	1973
6663	20	9205	2000	2000
10390	22	9624	2006	2007
4377	14	4011	1450	1457
8024	20	6963	1983	1983
7986	17	8805	2010	2010
3262	13	3245	1998	None
7800	20	7801	1967	1967
2470	20	7400	1998	1998
11019	22	10092	2002	2002
10679	22	9580	1998	1999
12104	22	9594	2009	2009
10797	22	9563	2006	2007
8171	17	7754	2004	2004
11602	22	11059	2006	None
6663	20	6671	2006	2006
5370	16	5394	2006	2006
5548	16	5719	1984	1984
6661	20	5762	1966	1966
5257	15	4973	None	2013
11437	22	10083	2010	2010
12259	22	10646	1998	2001
4097	14	4081	1998	2000
10235	22	9551	1999	2000
11917	22	9941	2006	2006
8839	17	6521	1997	1997
11671	22	10116	2011	2011
5788	16	5792	1998	1998
11131	22	10204	2004	2008
6663	20	6676	2001	2001
1443	1	336	2015	None
3174	11	3161	1989	1991
2696	14	3649	1834	1834
7849	20	6122	1994	1994
254	1	148	1790	1968
8522	20	8523	2008	2008
8783	17	6096	1981	1981
12213	22	10681	2015	None
5015	15	4973	None	2015
1493	1	122	1790	1871
11347	22	9738	1982	1985
11151	22	10151	2001	2004
10419	22	10420	2011	2012
12479	22	10585	2005	2005
11915	22	10101	2014	2015
1214	1	1210	1871	1920
10794	22	10201	1992	1992
5720	17	7837	1992	1992
9015	20	6764	1991	1991
2316	8	2315	1959	1961
12467	22	10915	2009	2013
5740	16	5741	1972	1972
426	1	427	None	2015
12112	22	10527	1990	1993
11459	22	11241	2008	2009
4177	14	3734	1999	2003
1975	5	1938	2012	None
3096	11	3095	1966	2005
7089	17	6972	1975	1975
4479	14	4480	1891	1896
12072	22	10742	2007	2007
11996	22	10643	2004	2004
6525	22	10279	1997	1999
7766	20	7767	1979	1979
7733	17	5821	1993	1993
2459	8	2458	1931	1933
6787	20	5762	1952	1952
8133	20	6678	2013	2013
290	1	226	1930	1934
844	1	679	None	2014
3155	11	3085	1946	None
1171	15	4971	2016	None
10867	22	9984	1994	1995
4233	17	6088	2005	2005
316	1	785	1971	None
7446	17	7126	1925	1925
11691	22	9750	2006	2007
10710	22	9721	1991	1991
12031	22	9672	2003	2005
7964	20	5645	2004	2004
11429	22	9839	1998	1999
8035	20	6256	1994	1994
4460	14	4424	2003	2011
812	1	416	None	2014
447	1	125	1790	1871
11704	22	10100	2013	None
4761	14	3458	2001	2005
2681	9	2476	1803	None
827	15	5088	1865	2008
7277	17	7282	1996	1996
11108	22	10417	2007	2008
5727	17	8495	1985	1985
5230	15	4971	2017	None
7312	17	5572	2010	2010
10199	22	10200	2012	2014
6652	17	6653	1986	1986
1864	4	1833	1980	None
11761	22	10054	2009	2010
11458	22	9677	1989	1991
4131	14	4132	1877	1881
3541	17	6030	2016	2016
12030	22	9784	2013	2014
10290	22	10292	2012	2014
2435	8	2434	2005	2008
621	1	123	1871	None
5488	20	5798	2012	2012
10662	22	9689	1993	2006
9460	21	9461	2010	2010
7261	17	5844	1983	1983
12034	22	9881	2007	2007
10607	22	10608	2011	2011
2856	17	7485	1967	1967
9214	20	6012	1933	1933
2726	20	6706	1911	1911
