4457	2	4458	2007	2011
5700	3	5824	2011	None
795	0	139	1919_11_26	1919_11_26
1129	4	1865	1966	1990
1989	4	1452	1932	None
1539	0	1540	1986_05_16	1986_05_16
3316	0	13	1975_08_01	1975_08_01
2978	8	7653	1995	None
7635	7	79	2015_06_06	2015_06_06
895	3	5662	2005	None
1977	0	17	1918_03_12	1918_03_12
2500	0	45	1977_09_28	1977_09_28
1625	8	7724	1920	None
3730	6	3924	1953	1955
8151	9	10584	1997	None
2649	4	6218	1942_09_06	1951_10
2399	4	1600	1998	None
2290	4	363	2007	2010
2210	3	5610	2005	None
2667	4	982	1985_11_08	None
2886	4	2416	1994_07_14	None
2274	2	4478	2011	2015
3666	2	5079	2002	2003
5703	3	5377	1908	None
3335	4	3679	1998	None
3359	0	17	1911_01_30	1911_01_30
7552	9	9470	1817	1820
3032	8	7664	1945	None
4760	2	4997	2006	2007
5617	3	5261	1999	None
2130	0	388	1973_08_28	1973_08_28
9638	9	9639	1893	None
10267	9	10268	2013	None
5883	3	5774	1997	2002
6297	4	5967	1978	2010
5967	4	6297	1978	2010
5823	3	5198	1853	None
2319	8	7799	1968	1978
2532	8	7656	1980	1990
4804	2	4489	1993	1997
2553	2	4621	2016	None
1980	1	4204	1988	2008
3893	1	3894	1962	1987
1404	0	1405	1918_09_27	1918_09_27
2030	4	3261	1963_09_07	None
380	0	381	1951_02_08	1951_02_08
2281	4	716	1978	1985
8231	9	8232	1997	None
1818	0	342	1930_05_12	1930_05_12
2169	0	1004	1926_11_25	1926_11_25
6385	5	6386	1988	1990
712	4	2683	1975	2000
2110	4	875	1977	1986
5108	2	4641	2008	2011
5810	3	5342	1989	None
4646	2	4487	1997	2003
1809	0	17	1932	1932
1588	6	4140	2005	None
2739	0	39	1976_09_27	1976_09_27
5481	3	5397	1831	None
4675	2	4683	2014	2015
10393	9	10394	1933	1947
1102	0	1103	1974_12_11	1974_12_11
8805	9	8806	1963	None
1085	2	4635	2007	None
7840	8	7731	1992	1995
3240	2	5098	2012	2014
1911	9	10257	1884	1891
1881	0	105	1966	1966
1721	3	5689	2000	None
5653	3	5670	1935	None
9246	9	9247	2012	None
3148	0	836	1858	1858
3342	8	7659	1854	1875
809	0	810	1817_09_13	1817_09_13
5826	3	5809	2009	None
3442	2	4758	2005	2006
2833	0	55	1951_04_07	1951_04_07
4340	2	5082	2002	2003
62	0	63	1942_08_24	1942_08_24
38	9	9117	1929	None
7550	8	7677	1924	1929
1213	0	101	1908_03_05	1908_03_05
4263	2	4431	2012	2013
9457	9	9458	2003	None
4975	2	4466	2014	2015
180	0	139	1920_07_24	1920_07_24
1791	0	139	1929_08_02	1929_08_02
3998	1	3954	1971	2000
980	2	4407	2012	2013
1498	0	1361	1940	1940
1143	9	8958	2006	None
4953	2	4954	2014	None
1348	0	1349	1878_01_25	1878_01_25
306	3	5881	1981	None
5561	3	5562	2011	None
242	2	4613	1990	1991
9294	9	9295	1992	None
4706	2	4589	2002	None
5226	3	5800	1994	None
7918	9	9764	1978	None
3481	2	4504	2013	None
7180	5	7181	1931	1988
1053	7	550	1985_10_05	1985_10_05
2100	6	3843	1939	None
3603	3	5709	1993	None
9340	9	8474	1919	None
5650	3	5241	1887	None
4413	2	4669	2001	2004
5601	3	5160	1958	None
2188	4	3183	1936	1947
5853	3	5179	1999	None
6815	5	6423	2011	None
3189	0	2525	1959	1959
4867	2	4870	2010	2011
1555	9	7978	1913	1916
5299	3	5179	2009	None
4692	2	4693	2009	2010
3634	4	6221	1950	2007
673	7	71	1975_07_07	1975_07_07
1082	0	139	1871_05_11	1871_05_11
2621	0	39	1937_06_10	1937_06_10
7545	7	15	1922_02_20	1922_02_20
2901	4	1562	1957	1977
5306	3	5307	1996	None
3065	7	105	1988_06_05	1988_06_05
6205	7	2417	1702_03_08	1702_03_08
1431	6	3884	1927	None
988	0	265	1971_10_27	1971_10_27
1081	0	573	1929_06_01	1929_06_01
148	0	149	1884_12_20	1884_12_20
1397	2	4596	1993	1994
2177	2	5143	2007	2009
1978	4	6191	1947	1993
6095	4	1919	1937	1937
3732	4	6304	1962	1988
2201	8	7681	1901	None
2763	0	295	1769_09_14	1769_09_14
7744	8	7659	1854	1869
2533	2	4553	2014	2016
1705	2	4939	2008	2009
4473	2	5037	2005	2007
7628	8	7654	2000	2003
3441	0	89	1938_01_28	1938_01_28
7604	8	7781	1917	1920
6293	4	6294	1939	None
1958	4	1624	1994	1996
2132	7	103	2010_05_24	2010_05_24
8536	9	10450	1998	None
643	0	644	1926_04_24	1926_04_24
4578	2	4508	2005	2006
33	3	5177	1989	None
2675	3	5307	2009	None
10	2	4561	2011	2013
2186	8	7684	1909	None
1812	0	599	1919_02_24	1919_02_24
2317	2	4458	2011	None
1872	4	1029	1951	1990
2224	4	2809	1967	None
6927	5	6928	404	614
2856	0	295	1908_03_14	1908_03_14
5615	3	5179	1961	None
4266	2	4412	2014	2015
3487	6	4013	1907	None
5041	2	4786	2008	2009
5897	3	5641	1970	None
40	4	6028	1944	1949
1747	2	4803	2009	2012
7825	8	7664	1945	None
3306	0	83	1880_03_14	1880_03_14
5959	9	9782	1980	None
443	4	2405	1958	1985
4998	2	4309	2012	2014
2284	3	5243	1991	None
7537	7	540	1855_05_17	1855_05_17
2327	7	775	2015_08_16	2015_08_16
5766	3	5767	1943	None
5968	3	5535	2002	None
1236	2	4412	2010	2011
8870	9	8871	2015	None
18	2	4875	2006	None
3274	4	1254	2006	None
4636	2	4339	2010	2012
7678	8	7739	1980	1986
2167	2	5019	1999	2000
1888	9	8077	1938	None
2631	0	2632	1990_01_04	1990_01_04
3013	4	3635	1999	2003
4953	2	4725	2008	2010
2250	3	5172	1975	None
5383	3	5221	1983	None
5892	3	5543	2008	None
3736	7	7503	2017_03_23	2017_03_23
2368	0	103	1976_04_14	1976_04_14
7523	7	1753	1931_12_07	1931_12_07
6017	7	1674	1979_03_18	1979_03_18
1259	4	6213	1930	1932
821	7	79	1982_10_08	1982_10_08
5049	2	4290	2011	2012
8107	9	8108	1842	1924
2736	8	7812	1989	2001
5291	3	5165	1888	None
2825	0	1044	1912_10_25	1912_10_25
10569	9	10570	2007	287
1253	7	605	1995_03_09	1995_03_09
6485	5	6486	100	None
2006	4	2166	2007	None
2467	4	375	1943	1950
2353	4	6077	1967	2008
3434	3	5256	2008	None
2727	7	1817	1967_12_11	1967_12_11
4305	2	4306	2013	None
3374	2	4472	2009	2012
3152	2	4728	2008	2010
2873	0	664	1980_04_30	1980_04_30
2432	4	6118	1921	1970
413	4	905	1966	2001
2313	5	6709	1928	1989
6167	4	1895	1983	None
1585	3	5532	1990	None
4638	2	4407	2014	2015
6820	5	6821	1947	1951
682	2	4542	1983	1985
4540	2	4895	2002	2003
6012	4	5915	1948	1954
964	4	3413	2005	None
1088	4	2788	2002	None
2239	0	2240	1945_06_02	1945_06_02
2787	0	224	1904_12_18	1904_12_18
2722	0	26	1913_10_17	1913_10_17
4438	2	4596	1989	None
7649	8	7665	1917	None
393	0	346	1972_07_26	1972_07_26
3379	7	2272	1994_12_24	1994_12_24
4529	2	4558	2003	None
3029	9	8066	1961	None
7861	8	7827	1941	1945
2448	4	6122	1961	1964
4867	2	4642	2009	None
2670	4	1598	1978	None
1509	0	157	1989_06_24	1989_06_24
5970	6	3870	1968	1975
517	3	5319	1978	None
7408	5	7409	2010	2012
3779	2	4565	2012	None
1602	0	1603	1971	1971
195	8	7664	1944	1970
1721	0	247	1975_07_17	1975_07_17
2150	8	7653	2009	None
4730	2	4731	2000	None
2966	0	1028	1957_10_24	1957_10_24
5875	3	5580	1886	None
241	3	5920	1974	None
1870	3	5169	1988	None
5499	3	5356	2016	None
4850	2	4370	2000	2003
5971	7	1120	1939_09_23	1939_09_23
2842	4	1840	1974	1979
3332	7	9	1989_02_27	1989_02_27
3114	3	5330	1999	None
2874	0	2875	1960_08_16	1960_08_16
4464	2	4358	2009	2011
965	4	3517	1952	1954
4675	2	4284	2001	None
3486	4	568	1934	1973
1409	2	4494	1996	1997
3082	0	381	1841_11_13	1841_11_13
396	7	555	1933_03_18	1933_03_18
5547	3	5177	1984	None
2907	3	5767	1968	1972
1724	0	214	1905_05_17	1905_05_17
2627	0	139	1959	1959
4704	2	4329	2005	2006
4367	2	4984	2007	2008
3137	0	103	1974_03_29	1974_03_29
1079	2	4720	1998	None
772	6	7459	1886	None
2108	0	28	1920_11_12	1920_11_12
8154	9	9637	1965	None
3620	2	5077	2009	2011
2493	2	5005	2011	None
4251	2	4797	2005	2006
1129	0	1130	1946_02_21	1946_02_21
4571	2	4506	1994	1995
8391	9	8392	1821	1825
4975	2	4601	2013	None
3302	0	17	1912_05_18	1912_05_18
7477	6	3852	1985	1986
2970	0	101	1941_12_06	1941_12_06
5582	7	7542	1981_01_05	1981_01_05
4467	2	4412	2012	None
8429	9	9391	2012_04	None
3800	3	5179	2001	None
2682	7	57	2011_02_27	2011_02_27
4336	2	4472	2010	2013
1105	0	55	1925_04_30	1925_04_30
957	4	2856	1935	None
2906	0	103	1933_05_25	1933_05_25
7744	8	7674	1839	1854
3585	0	139	1937_04_13	1937_04_13
811	8	7652	1931	None
3453	4	850	1968	1977
2617	0	139	1948_07_21	1948_07_21
2691	3	5181	1960	None
1168	0	381	1861_07_27	1861_07_27
5409	3	5198	1845	None
3903	1	4227	1949	None
4716	2	4501	2002	2003
895	3	5339	2008	None
630	2	4955	1995	1996
2449	0	139	1927_09_16	1927_09_16
3746	4	3427	1937	1945
3286	0	2688	1935_08_02	1935_08_02
9042	9	7921	1987	None
1745	4	3345	1942	1952
571	7	79	1982_02_04	1982_02_04
792	0	103	1951_06_28	1951_06_28
2512	0	125	1922_06_26	1922_06_26
4263	2	4952	2008	2010
3435	0	139	1934_12_20	1934_12_20
5905	3	5353	2011	None
413	0	414	1934_09_20	1934_09_20
5804	3	5232	1936	None
813	2	4542	2000	None
4563	2	5020	2008	None
2529	4	6240	1980	1987
1062	3	5179	1954	None
3608	6	3957	1874	1893
1932	4	2146	1969	1973
5573	3	5172	1990	None
1390	3	5356	2013	None
7587	8	7790	1924	None
5629	3	5464	1994	None
8158	9	8646	2015	None
1085	0	323	1970_09_18	1970_09_18
3527	2	4501	2006	2008
4385	2	4919	2009	2010
2882	0	1487	1971_09_08	1971_09_08
5826	3	5212	2009	None
2685	4	2034	1976	None
2553	2	4309	2011	2014
2599	0	139	1853_11_09	1853_11_09
7553	7	770	1947_09_25	1947_09_25
6274	7	1361	2006_01_31	2006_01_31
9735	9	9736	1782	None
4775	2	4703	1997	2002
4351	2	4410	1998	1999
3135	3	5172	1983	None
2226	4	106	1982	None
6877	5	6939	363	None
2270	6	3848	1973	None
238	0	83	1950_10_17	1950_10_17
6230	4	2255	1952	1965
1397	2	4591	1993	1994
2849	2	4601	2008	None
5884	3	5384	1969	None
4623	2	4382	2007	2010
4917	2	4259	2012	None
2567	0	1929	1950_09_16	1950_09_16
1721	3	5198	2014	None
5549	3	5619	2013	2015
1796	6	7454	1985	None
3557	2	4542	2016	None
3212	0	342	1980_05_22	1980_05_22
2001	3	5339	1911	None
464	4	50	2005	None
3636	0	249	1913_10_18	1913_10_18
1217	3	5169	2000	None
6840	5	6841	1994	1995
6073	7	295	1962_09_07	1962_09_07
6012	7	139	1994_11_23	1994_11_23
2341	8	7677	1917	None
7645	7	222	1970_06_02	1970_06_02
1400	4	2923	2000	2005
3770	0	28	1937_09_14	1937_09_14
5086	2	4915	1996	None
2994	4	1670	2009	2014
1941	4	6164	1964	1996
6477	5	6478	2011_04	None
3394	6	3813	1986	None
5127	2	5141	2011	2012
2444	0	267	1904_03_20	1904_03_20
3936	1	3937	1983	None
1280	3	5321	1977	None
3571	3	5548	2009	None
5354	3	5309	2007	None
3798	0	738	1848_05_11	1848_05_11
854	3	5365	2000	None
1793	3	5177	1937	None
3043	0	2059	1958_05_29	1958_05_29
10221	9	10222	1995	1995
2801	0	103	1904_09_30	1904_09_30
4326	2	4661	2006	2008
2947	9	10349	2000	None
991	0	43	1985_04_21	1985_04_21
4419	2	4414	2004	2005
9621	9	10573	1844	None
1271	4	1702	2011	None
9007	9	9008	1748	None
3429	6	3848	1931	None
1286	4	1213	1946	1976
878	0	281	1762	1762
4594	2	4835	1994	1995
5734	3	5543	1999	None
1551	0	173	1918_11_19	1918_11_19
3408	2	4430	2003	2004
2036	8	7764	1979	2011
1944	7	573	1956_03_30	1956_03_30
1740	4	6021	1980	None
2631	2	4773	2012	None
4533	2	4481	2010	2011
1758	2	4284	2006	2007
4241	2	4380	2011	None
1237	2	4492	2005	2007
4809	2	4454	2007	2008
2545	0	295	1893_12_20	1893_12_20
3055	6	3848	1985	1980
3001	4	2971	2008	None
2552	0	20	1961_07_18	1961_07_18
1620	4	5990	1955	2003
5845	3	5227	2016	None
5582	3	5256	1940	None
1087	3	5274	1960	None
1390	6	3850	1971	None
457	2	4283	1987	1991
9706	9	6328	1966	None
1608	0	69	1943_10_12	1943_10_12
2108	4	2028	1965	1970
2021	0	57	1946_05_05	1946_05_05
607	0	608	1939_05_04	1939_05_04
4312	2	4273	2011	2012
3657	4	320	1975	None
1905	8	7668	1956	None
5539	3	5497	2017	None
905	4	413	1966	2001
5932	3	5523	1928	None
1621	7	1622	1885_11_21	1885_11_21
1796	6	3870	1990	None
1236	2	4238	2009	None
225	0	109	1964_12_13	1964_12_13
9666	9	9285	1940	None
3029	9	10462	1966	None
5008	2	4904	2002	None
6310	7	79	1942_08_03	1942_08_03
4086	3	5634	1977	None
2658	4	1875	1981	1985
257	2	4484	2012	2013
3124	3	5321	1993	None
2183	7	945	1980_03_14	1980_03_14
2396	3	5509	1967	None
1554	0	101	1853_10_01	1853_10_01
2815	4	215	2011	None
5409	3	5377	1831	None
3075	3	5367	1909	None
767	0	308	1972_11_16	1972_11_16
2419	2	4469	2017	None
731	0	139	1965_06_08	1965_06_08
3041	4	3358	1995	2009
992	0	388	1966_11_13	1966_11_13
2015	8	7753	1990	2001
4419	2	4893	2005	2008
5831	3	5177	1964	None
2885	4	3188	1920	1942
4836	2	4333	2012	2013
78	4	3789	1988	None
3076	3	5179	1975	None
4442	2	4712	2013	2016
3352	8	7761	1998	2007
3513	2	4561	2002	2004
2160	0	83	1942_10_23	1942_10_23
4396	2	5013	1999	None
4866	2	4651	1996	1998
2757	8	7747	1997	None
3456	7	1622	1892_10_16	1892_10_16
2287	7	79	1969_01_17	1969_01_17
3877	1	3878	1994	1997
5189	3	5467	1978	None
5701	7	399	1970_06_16	1970_06_16
5784	7	71	1944_11_22	1944_11_22
4406	2	4236	1999	None
1306	2	4855	2013	None
6571	5	6572	100	None
1058	0	520	1859	1859
1270	0	1120	1931_02_26	1931_02_26
5471	3	5204	1938	None
6026	4	6027	1948	None
590	4	574	2017	None
6615	5	6618	1997	1999
4625	2	4626	2003	2010
5617	3	5479	1997	None
4749	2	4439	2009	2010
6199	4	3522	1970	1984
4795	2	4800	2007	2011
5835	3	5188	1994	None
2894	7	17	1873_05_08	1873_05_08
1937	6	7436	1979	None
5616	3	5248	1986	1988
1192	3	5580	1978	None
2061	0	120	1929_01_15	1929_01_15
3456	6	3870	1853	None
3573	4	3465	1992	1995
3273	4	62	1963	None
2328	4	2519	1967	1984
2165	6	7474	1973	None
4328	2	4350	2010	2011
6091	7	388	2007_12_21	2007_12_21
831	2	4612	2000	2002
1789	8	7677	1928	None
4713	2	4833	2002	2003
4258	2	4348	1999	2000
1847	7	79	1994_03_02	1994_03_02
1347	0	366	1981_03_09	1981_03_09
6164	4	1941	1964	1996
5329	3	5560	2009	None
1442	4	3034	1990	1991
8782	9	8783	1686	None
7611	8	7656	1993	2002
3181	3	5179	1949	None
2264	6	3823	1921	1923
3270	7	79	1993_07_04	1993_07_04
4322	2	4937	1999	2000
2412	0	1667	1804_12	1804_12
2501	6	3957	1984	None
4543	2	4341	2015	2016
1679	2	4657	2001	2003
10484	9	10485	1974	None
2373	9	9446	1987	None
4540	2	4621	2001	None
5630	3	5379	1991	None
3240	2	4559	2008	2009
2727	3	5651	1931	None
1343	0	1344	1990_03_27	1990_03_27
6145	7	30	1991_05_14	1991_05_14
4239	2	4240	2004	2008
9749	9	10410	1968	None
2002	0	478	1915_03_02	1915_03_02
7897	9	7898	1995	None
2217	2	4607	2007	None
6092	7	79	2001_12_22	2001_12_22
5987	4	671	1947	1952
6253	8	7653	1828	1834
9476	9	9477	2010	None
4139	7	2875	2003_01_29	2003_01_29
4836	2	4382	2011	None
1232	4	1760	1966_12_16	None
113	2	4586	2011	None
7473	6	3967	1978	None
156	2	4476	2003	None
7462	7	3	2004_05_29	2004_05_29
9447	9	9448	1581	None
3183	0	75	1905_02_18	1905_02_18
4383	2	4819	1988	1991
583	8	7677	1917	1920
9113	9	9938	2004	None
6680	5	6681	2013	None
4867	2	4830	2007	None
2946	0	826	1991_02_11	1991_02_11
10124	9	10125	1983	None
3466	2	4648	2010	2011
4836	2	5084	2010	None
3647	8	7656	1979	1992
2937	4	6295	1943	1997
2041	3	5901	1953	None
1365	4	703	1981	1996
4975	2	4327	2016	None
4464	2	4509	2014	None
2849	2	4951	2012	None
1309	0	390	1971_08_26	1971_08_26
3080	0	388	1936_04_29	1936_04_29
2668	0	308	1944_05_30	1944_05_30
4166	1	4167	1969	None
4351	2	4570	2000	2004
5690	3	5193	1977	None
1233	8	7803	1860	1861
218	0	173	1956_02_19	1956_02_19
2534	2	4324	2006	None
5481	3	5284	1809	None
5354	3	5817	2007	None
7627	9	7903	1985	1986
2218	9	10010	2009	None
4446	2	5003	2014	None
2609	0	139	1948_09_10	1948_09_10
2253	4	3259	1985	1997
4427	2	4512	2001	2003
9735	9	10479	1796	None
5936	6	7425	1974	None
8229	9	8230	2010_03	None
4187	1	4188	1989	2011
2592	7	985	2017_04_10	2017_04_10
4905	2	4661	1992	1993
5882	7	9	1959_10_20	1959_10_20
4396	2	4710	2002	2004
855	1	3937	2007	None
1887	3	5221	1981	None
846	2	4439	2004	2005
5487	7	139	1978_01_23	1978_01_23
5257	3	5400	2016_05	None
3212	2	4275	2000	2002
3863	6	3924	1996	None
179	7	137	1986_11_12	1986_11_12
4282	2	4384	2004	None
2718	4	1981	2000	2009
5418	3	5309	1978	1986
2172	3	5208	1995	None
3606	0	1028	1982_04_15	1982_04_15
2239	8	7768	2000	2004
4583	2	4335	1990	1992
169	0	170	1928_12_12	1928_12_12
7505	9	8542	1947	None
2534	2	4291	2006	2007
5962	6	4137	1976	None
3652	6	3957	1959	None
8374	9	8476	2001	None
7126	5	6421	2003	2004
1515	0	30	1937_07_10	1937_07_10
1297	3	5172	1992	None
2412	8	7722	1872	None
1486	0	1487	1974	1974
5653	3	5467	1930	None
5938	9	9916	1981	None
5761	3	5377	1981	None
6315	4	6316	1938	1943
1831	8	7654	2008	2009
817	2	4434	1996	1998
5636	7	7548	1989_08_12	1989_08_12
5318	3	5256	2010	None
4280	2	4281	2004	2007
1891	3	5721	1956	None
851	4	437	1997	None
4517	2	4518	2011	None
915	0	20	1907_08_17	1907_08_17
6546	5	7329	1948	1956
1867	3	5202	2006	None
4	0	5	1952_05_14	1952_05_14
549	0	550	1908_01_08	1908_01_08
4351	2	5076	2001	None
450	2	4572	1990	1994
352	4	3081	1922	1926
5584	3	5583	1948	None
2171	4	2212	1934	1963
1038	7	161	2002_06_19	2002_06_19
1464	8	7653	2007	None
345	2	4249	2007	2008
4062	5	7146	100	None
2997	0	2810	1956_01_11	1956_01_11
153	0	45	1958_03_18	1958_03_18
858	4	6042	1922	1925
2085	2	4327	1997	2000
2615	4	2019	2016_01_03	None
511	2	4236	2006	2007
6315	7	207	1981_06_09	1981_06_09
4866	2	4612	1991	1992
850	4	3453	1968	1977
339	4	2273	2006_09_02	None
2634	9	8074	1989	None
8355	9	8815	1985	1986
5216	4	5515	1956	2004
113	2	4333	2014	2015
2978	4	6280	1991	None
344	6	4057	1977	None
4706	2	4370	2002	2007
2096	0	103	1915_05_06	1915_05_06
1448	6	7441	1811	None
3612	2	4661	2003	None
289	3	5268	1982	None
2948	3	5211	1983	None
1672	8	7779	1990	2003
5639	3	5208	1965	None
5769	7	71	1895_01_26	1895_01_26
3488	4	2608	1950	None
974	3	5505	1968	None
1480	0	1071	1948_12_30	1948_12_30
363	4	2290	2007	2010
3576	0	454	1955_11_26	1955_11_26
5629	3	5170	2003	None
5828	3	5163	1977	1988
2064	3	5198	1971	None
4510	2	4742	2007	2008
7760	8	7683	2007	None
2615	0	99	1990_10_14	1990_10_14
5846	9	8668	1971	None
2269	2	4388	2008	2010
4695	2	4249	2008	2011
1727	3	5181	2008	None
2051	8	7659	1996	None
2097	4	107	1926	1968
227	4	2822	1994	None
5180	3	5405	2006	None
5368	3	5369	2005	None
682	2	4994	1974	None
4375	2	4313	2003	2004
3180	3	5163	1996	None
846	2	4685	2003	None
2860	2	4329	2002	None
3160	2	4335	2013	None
3325	6	3848	1983	None
7298	5	7081	1988	2002
3087	3	5172	1999	None
10103	9	10104	1911	None
5929	3	5362	1937	None
2452	0	1902	1957_05_13	1957_05_13
4775	2	4291	2005	None
7487	8	7654	1981	2007
2732	4	307	2005	None
4536	2	4808	2000	2003
4911	2	5089	2008	None
9107	9	9108	1902	None
2299	0	624	1959_07_03	1959_07_03
52	6	3870	1962	None
2813	0	111	1837_09_30	1837_09_30
6965	5	6966	1931	None
4794	2	4267	2004	None
9489	9	9490	1893	None
1341	0	1044	1886_01_02	1886_01_02
5083	2	4601	2014	None
2221	0	199	1885_10_11	1885_10_11
3473	3	5243	2013	None
3118	3	5220	1978	None
516	4	3537	1967_09_21	1993_12_04
5159	3	5179	1943	None
554	0	555	1926_02_06	1926_02_06
709	3	5193	1959	None
5766	3	5513	1939	None
8672	9	8673	1930	None
16	4	2382	2006	2007
537	0	237	1882_06_29	1882_06_29
6192	4	3138	1951	1978
4647	2	4787	2012	2013
2347	0	94	1981_06_15	1981_06_15
2645	2	4496	2009	None
469	4	1607	2008	None
844	2	4407	2011	2013
7611	7	424	2011_03_29	2011_03_29
9787	9	9788	1989	None
4507	2	4878	2002	2008
225	8	7682	2011	None
3552	0	103	1950_10_07	1950_10_07
1399	7	79	1993_03_12	1993_03_12
3803	8	7653	1995	None
3327	6	3831	1981	1984
6248	7	103	2016_07_07	2016_07_07
2698	8	7667	1908	None
2713	0	103	1909_08_20	1909_08_20
5752	3	5677	2013	None
5801	6	3814	1916	1913
9071	9	9072	1990	1960
2038	2	4412	2003	2004
1930	9	10270	1983	None
1848	7	295	1933_06_22	1933_06_22
3764	4	6217	1877	None
1637	4	3116	1980	None
242	2	4418	2001	2002
1758	0	1120	1991_11_16	1991_11_16
4235	2	4651	2014	None
5392	3	5802	1977	None
5870	3	5163	1997	None
4077	1	3858	2001	None
1430	0	89	1849_01_22	1849_01_22
2127	4	2471	1982	None
1546	0	1547	1921_08_08	1921_08_08
4996	2	4347	2004	2008
3052	3	5520	1997	None
6669	5	7204	1960	1977
1298	7	57	2001_04_03	2001_04_03
1613	2	4621	2014	None
7498	9	10083	1928	None
1343	2	4267	2008	2009
3673	0	89	1940_12_31	1940_12_31
8374	9	8574	1989	1999
8740	9	9781	1995	None
6826	5	6827	100	None
3512	0	1577	1978_01_18	1978_01_18
5433	7	3264	2004_10_05	2004_10_05
2791	8	7667	1890	1928
1639	3	5792	1998	None
420	0	421	1936_05_01	1936_05_01
4050	1	4196	1986	2003
5482	3	5483	2007	None
8738	9	8739	1860	1942
4302	2	4670	2003	2004
6192	7	1880	2005_10_20	2005_10_20
7957	9	7958	1997	2000
2796	6	3848	1941	None
2177	2	4944	2001	None
3153	4	3430	1987	2003
1873	7	139	1984_06_24	1984_06_24
1767	2	4613	2008	None
5885	6	3924	1963	None
3531	9	8551	1990	None
2060	4	1565	1988	1999
3184	4	619	1914	1964
619	4	3184	1914	1964
4840	2	4508	2003	None
3637	0	332	1924_06_30	1924_06_30
2029	2	4604	2007	2009
156	2	4472	2007	2008
1424	0	1425	1871_07_13	1871_07_13
1705	2	5061	2010	2011
7932	9	7933	2016	None
2061	7	384	1968_04_04	1968_04_04
2284	3	5768	1986	None
4964	2	4344	2014	None
4788	2	4283	1987	1993
5807	3	5341	2006	None
5705	3	5278	1985	None
1986	8	7665	1991	None
5699	3	5508	2005	None
4185	3	5310	1952	None
3392	0	779	1933_12_03	1933_12_03
4523	2	4781	2013	2015
5373	3	5390	2001	None
6636	5	6637	1912	1974
3974	6	3865	1977	None
5612	3	5228	2009	None
19	9	8701	1970	None
10456	9	10457	2006	None
4546	2	4452	2009	None
8151	9	10134	2014	2016
2217	2	4518	2014	2015
5597	3	5602	1999	None
2493	2	4950	2008	2009
5739	3	5406	2007	None
682	2	4309	1985	1986
1678	3	5542	1955	None
6602	5	6603	100	None
5412	3	5160	2009	None
9153	9	9154	1999	None
1260	7	555	1977_05_10	1977_05_10
7578	8	7790	1924	None
3418	0	602	1936_11_08	1936_11_08
603	3	5328	1978	None
2280	6	7445	1990	None
1021	0	975	1940_02_27	1940_02_27
816	7	139	1906_03_22	1906_03_22
3532	3	5744	1967	1968
1971	4	3226	1939	1939
4588	2	4589	1999	None
1296	8	7680	1848	1854
7581	8	7681	1901	None
10307	9	10308	2012	None
9097	9	9098	1971	None
76	0	77	1924_12_28	1924_12_28
1404	3	5195	1954	None
689	3	5410	1985	None
6731	5	6732	1970	1974
7628	8	7866	1999	2000
517	0	103	1911_12_23	1911_12_23
1631	4	1402	1973	None
322	2	5056	2007	None
2431	2	4572	2004	2009
2565	7	39	2010_08_16	2010_08_16
546	0	485	1844_06_10	1844_06_10
3560	4	1218	1989	1990
3121	3	5339	2000	None
331	2	4293	2016	2017
3469	0	384	1939_08_12	1939_08_12
9048	9	9417	1994	2014
4095	1	4096	2002	None
1705	0	285	1990_02_26	1990_02_26
4689	2	4830	2007	None
783	0	139	1866_01_21	1866_01_21
1341	7	1478	1938_12_28	1938_12_28
7638	7	1164	2003_05_21	2003_05_21
160	2	4793	2013	2014
6124	4	2576	1956	1963
1735	2	4823	2001	None
926	4	3622	2002	2009
3625	4	3545	2010	None
1750	6	7441	1940	1947
2789	3	5221	1988	None
1409	2	4637	1982	None
1522	0	69	1903_10_20	1903_10_20
6150	4	2716	1967	1985
4890	2	4291	2011	None
341	4	726	1996	2015
5218	3	5321	2002	None
7084	5	7085	1948	None
9761	9	9762	1979	None
1930	9	7924	1974	None
6608	5	6609	1988	2001
2435	0	597	1963_08_24	1963_08_24
2045	4	931	1980	1999
3522	0	139	1946_12_10	1946_12_10
7235	5	7236	2004	2007
7798	8	7665	1917	None
4666	2	4509	2004	2005
3022	9	9023	1997	156
169	7	145	2016_06_11	2016_06_11
2333	6	7454	1974	1978
2565	3	5364	2002	None
8818	9	8819	2010_02	None
211	9	10293	1700	1800
2860	2	4283	1998	2003
2532	8	7747	1995	2002
9308	9	9309	1840	1917
4398	2	4719	1993	None
2919	7	7503	2003_12_16	2003_12_16
3346	4	6189	1980	1991
4322	2	4439	1997	1998
1244	0	17	1937_07_12	1937_07_12
5277	3	5278	1976	None
2895	4	3372	2001	None
7156	5	7379	1998	None
3203	0	37	1975_04_12	1975_04_12
3210	0	985	1959_07_08	1959_07_08
158	0	79	1976_03_08	1976_03_08
7243	5	7244	2011	2016
227	0	228	1962_06_13	1962_06_13
1245	6	7465	1920	1921
4507	2	4610	2003	2004
615	0	17	1958_11_15	1958_11_15
3489	0	24	1914_07_02	1914_07_02
4884	2	4896	2013	2015
924	3	5503	1972	None
1245	7	1032	1956_04_29	1956_04_29
4879	2	4895	2012	2013
6353	5	6354	2004	None
8998	9	8999	1983	None
5872	3	5367	1969	None
3517	7	39	2000_06_29	2000_06_29
7770	8	7680	1848	1854
3410	0	240	1911_08_09	1911_08_09
2776	4	1964	2005	2015
